Delivery_person_Age,Delivery_person_Ratings,Order_Date,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Distance_km,Is_Weekend,Prep_Time_min
39,5.0,2022-03-18,Fog,1,Drinks ,motorcycle,1,0,Metropolitian,35,10.881197531246407,0,5.0
25,4.9,2022-03-10,Fog,1,Drinks ,motorcycle,1,0,Metropolitian,37,17.07747121287486,0,15.0
23,4.8,2022-03-11,Sunny,2,Buffet ,scooter,1,0,Urban,14,1.5323511358881128,0,15.0
30,4.7,2022-03-11,Stormy,0,Buffet ,motorcycle,1,0,Metropolitian,20,1.5125654463644045,0,15.0
39,4.8,2022-03-24,Stormy,2,Snack ,motorcycle,1,0,Urban,33,3.104785917529512,0,15.0
25,4.9,2022-03-26,Fog,2,Meal ,scooter,0,0,Metropolitian,23,3.1053555451188637,1,10.0
21,4.6,2022-02-18,Windy,3,Buffet ,motorcycle,1,0,Urban,26,16.411957167578073,0,15.0
36,4.2,2022-02-14,Sandstorms,3,Snack ,motorcycle,1,0,Metropolitian,41,12.080081518351331,0,5.0
21,5.0,2022-03-18,Fog,0,Meal ,scooter,1,0,Urban,24,12.293502674441415,0,5.0
27,2.8,2022-03-23,Sunny,0,Drinks ,motorcycle,1,0,Metropolitian,34,12.256046315965444,0,10.0
32,4.9,2022-03-13,Windy,2,Snack ,electric_scooter,1,0,Metropolitian,31,5.962202685727718,1,5.0
22,4.8,2022-03-25,Fog,1,Buffet ,scooter,1,0,Urban,33,16.659890497111146,0,15.0
36,4.3,2022-03-20,Stormy,1,Drinks ,scooter,1,0,Metropolitian,37,13.830756172608513,1,5.0
29,4.7,2022-03-15,Stormy,2,Meal ,motorcycle,0,0,Metropolitian,45,6.119039466469951,0,9.978688077714173
29,4.7,2022-03-23,Windy,0,Buffet ,motorcycle,1,0,Metropolitian,19,16.601276790345963,0,9.978688077714173
22,4.6,2022-03-15,Fog,2,Drinks ,motorcycle,1,0,Metropolitian,29,3.105133735234752,0,5.0
39,4.6,2022-02-13,Fog,2,Drinks ,motorcycle,1,0,Urban,32,3.0907706842873583,1,5.0
36,4.7,2022-03-29,Windy,0,Snack ,motorcycle,1,0,Metropolitian,26,13.612154686696366,0,15.0
31,4.8,2022-03-23,Fog,0,Meal ,scooter,1,0,Metropolitian,26,20.85172635753384,0,15.0
39,4.2,2022-02-12,Cloudy,3,Drinks ,scooter,1,0,Metropolitian,36,11.71980179013411,1,5.0
29,4.7,2022-03-06,Fog,0,Meal ,motorcycle,1,0,Urban,22,13.766616908202742,1,9.978688077714173
20,4.6,2022-03-17,Sunny,0,Meal ,motorcycle,1,0,Metropolitian,16,3.108983787513406,0,10.0
34,4.8,2022-03-19,Sunny,0,Snack ,scooter,0,0,Metropolitian,11,1.5367312329664098,1,15.0
39,4.6,2022-03-07,Sunny,2,Meal ,motorcycle,0,0,Metropolitian,29,6.128899374764089,0,5.0
28,4.6,2022-03-20,Windy,0,Meal ,scooter,0,0,Metropolitian,18,10.427667505405807,1,5.0
21,4.7,2022-03-01,Fog,2,Meal ,motorcycle,0,0,Metropolitian,23,3.105364544907298,0,5.0
38,4.6,2022-03-13,Fog,2,Snack ,scooter,1,0,Metropolitian,27,6.058825169286296,1,15.0
35,3.6,2022-03-31,Stormy,3,Drinks ,motorcycle,1,0,Metropolitian,35,17.137879924186517,0,15.0
32,4.9,2022-04-02,Fog,3,Buffet ,motorcycle,0,0,Metropolitian,41,20.18125982649362,1,15.0
27,4.7,2022-04-05,Fog,2,Buffet ,motorcycle,1,0,Urban,28,1.5581322655568652,0,10.0
34,3.4,2022-03-18,Sunny,0,Drinks ,motorcycle,1,0,Metropolitian,32,17.099225478912437,0,15.0
32,4.8,2022-03-23,Stormy,0,Meal ,motorcycle,1,0,Metropolitian,19,20.25304812543042,0,15.0
23,4.5,2022-03-12,Windy,1,Buffet ,motorcycle,1,0,Metropolitian,27,12.292885177860324,1,5.0
36,5.0,2022-03-28,Stormy,0,Meal ,motorcycle,1,0,Urban,20,4.663411524934487,0,10.0
38,4.6,2022-03-02,Cloudy,1,Buffet ,motorcycle,0,0,Metropolitian,38,13.990536544120216,0,5.0
29,1.0,2022-04-03,NaN,0,Buffet ,electric_scooter,1,0,Metropolitian,27,4.656649028065795,1,9.978688077714173
27,5.0,2022-03-11,Windy,3,Buffet ,motorcycle,1,0,Metropolitian,31,9.121796528794311,0,10.0
32,4.9,2022-02-15,Stormy,0,Meal ,scooter,1,0,Metropolitian,23,8.927643512640747,0,5.0
25,4.8,2022-03-06,Windy,1,Snack ,scooter,0,0,Metropolitian,21,11.916705005077658,1,15.0
31,4.7,2022-02-15,Sunny,1,Meal ,scooter,1,0,Urban,15,6.175848827388974,0,15.0
26,4.9,2022-03-05,Fog,0,Buffet ,scooter,1,0,Metropolitian,14,1.5581369822072066,1,15.0
37,4.6,2022-03-03,Stormy,0,Drinks ,motorcycle,1,0,Urban,24,1.5322531674035038,0,5.0
20,4.9,2022-04-03,Sandstorms,3,Snack ,scooter,1,0,Metropolitian,29,7.601066543768378,1,5.0
26,4.5,2022-04-03,Sandstorms,2,Meal ,motorcycle,1,0,Metropolitian,19,6.080882967594327,1,5.0
33,4.7,2022-03-10,Sandstorms,0,Meal ,scooter,0,0,Metropolitian,28,16.83409066322075,0,5.0
39,4.1,2022-03-19,Windy,2,Buffet ,scooter,1,0,Metropolitian,34,1.536828545242727,1,15.0
39,4.6,2022-02-13,Windy,2,Snack ,motorcycle,1,0,Metropolitian,33,6.1052326871543485,1,5.0
23,4.7,2022-03-13,Sandstorms,1,Meal ,motorcycle,1,0,Metropolitian,25,9.056672984546829,1,15.0
33,4.0,2022-02-17,Stormy,1,Buffet ,motorcycle,1,0,Metropolitian,34,7.724074530277346,0,5.0
28,4.8,2022-03-31,Cloudy,3,Meal ,motorcycle,1,0,Metropolitian,31,13.989147573068443,0,5.0
39,4.8,2022-03-04,Windy,0,Buffet ,motorcycle,0,0,Metropolitian,29,10.428262034058305,0,5.0
35,4.8,2022-03-24,Sandstorms,3,Meal ,scooter,1,0,Metropolitian,29,8.936297424957562,0,10.0
38,5.0,2022-03-16,Windy,3,Meal ,motorcycle,1,1,Metropolitian,41,13.97121661678327,0,5.0
22,4.7,2022-02-17,Sandstorms,0,Drinks ,motorcycle,0,0,Metropolitian,10,1.5263981914915923,0,5.0
39,4.9,2022-03-12,Sunny,3,Drinks ,electric_scooter,1,0,Urban,28,13.610877575672198,1,5.0
27,4.9,2022-03-26,Cloudy,3,Snack ,motorcycle,1,0,Metropolitian,20,7.601066543768378,1,15.0
32,4.7,2022-03-01,Sunny,2,Snack ,motorcycle,0,0,Urban,18,6.080949025950904,0,15.0
30,4.5,2022-03-13,Sandstorms,0,Buffet ,motorcycle,1,0,Metropolitian,28,7.562478890452318,1,15.0
29,4.7,2022-03-30,Sunny,1,Meal ,scooter,1,0,Urban,12,9.348403335334273,0,9.978688077714173
27,4.8,2022-03-21,Sunny,0,Snack ,motorcycle,1,0,Urban,10,8.93786088183146,0,5.0
23,4.6,2022-03-08,Stormy,0,Drinks ,motorcycle,0,0,Urban,15,10.725034637880958,0,5.0
37,4.9,2022-03-18,Sunny,0,Snack ,scooter,1,0,Metropolitian,27,13.971968544834215,0,10.0
35,4.7,2022-03-06,Sunny,1,Buffet ,scooter,1,0,Metropolitian,26,19.618645096414923,1,5.0
26,4.9,2022-03-19,Windy,0,Snack ,electric_scooter,0,0,Metropolitian,10,9.074684164326316,1,15.0
38,4.8,2022-03-05,Sunny,1,Buffet ,scooter,1,0,Metropolitian,15,7.76260023979039,1,5.0
20,4.6,2022-04-02,Stormy,1,Buffet ,motorcycle,1,0,Metropolitian,23,19.976644021152854,1,10.0
29,4.7,2022-03-23,Windy,0,Meal ,motorcycle,1,0,Metropolitian,19,12.464066309794568,0,10.0
23,4.9,2022-03-24,Cloudy,2,Buffet ,motorcycle,1,0,Metropolitian,26,6.232373129283698,0,5.0
37,4.6,2022-03-23,Sunny,3,Drinks ,motorcycle,1,0,Metropolitian,22,10.586595268060288,0,5.0
30,4.2,2022-03-02,Stormy,3,Snack ,motorcycle,3,1,Metropolitian,53,10.64192551943122,0,5.0
20,4.9,2022-03-25,Stormy,3,Buffet ,motorcycle,1,0,Metropolitian,27,13.583332471810195,0,10.0
37,5.0,2022-04-01,Sandstorms,2,Drinks ,motorcycle,0,0,Metropolitian,31,6.232179267966144,0,5.0
23,4.8,2022-04-02,Fog,1,Meal ,scooter,1,0,Metropolitian,25,20.182728114832916,1,5.0
26,5.0,2022-04-04,Cloudy,1,Drinks ,scooter,1,0,Urban,36,16.853347148215086,0,5.0
39,4.5,2022-02-17,Sandstorms,0,Meal ,motorcycle,0,0,Metropolitian,22,4.464846077192792,0,10.0
36,5.0,2022-03-31,Sunny,0,Buffet ,motorcycle,0,0,Metropolitian,22,13.762097103297643,0,5.0
38,4.6,2022-04-02,Sunny,3,Meal ,motorcycle,1,0,Metropolitian,17,13.973760919164192,1,15.0
26,4.6,2022-03-16,Windy,0,Snack ,scooter,1,0,Urban,15,13.82913165629175,0,5.0
31,4.3,2022-03-21,Fog,3,Buffet ,scooter,1,0,Metropolitian,33,9.314908769971195,0,10.0
26,4.8,2022-03-09,Windy,0,Snack ,scooter,0,0,Metropolitian,13,4.656811824870756,0,5.0
22,4.6,2022-03-20,Windy,3,Buffet ,motorcycle,1,0,Urban,26,12.29354192492578,1,5.0
25,4.6,2022-03-03,Cloudy,0,Buffet ,motorcycle,0,0,Urban,10,9.175565157006737,0,15.0
29,4.7,2022-02-16,Windy,3,Snack ,motorcycle,1,0,Urban,53,19.47162085242135,0,9.978688077714173
22,4.8,2022-03-14,Fog,1,Snack ,electric_scooter,1,0,Urban,29,16.634890709262386,0,10.0
36,5.0,2022-03-26,Fog,1,Buffet ,motorcycle,1,0,Urban,30,7.683355299930933,1,5.0
30,4.9,2022-03-30,Windy,1,Snack ,scooter,1,0,Metropolitian,25,9.075352487619899,0,10.0
23,4.8,2022-03-25,Windy,0,Drinks ,scooter,0,0,Metropolitian,19,13.762754362295334,0,10.0
22,5.0,2022-03-15,Sandstorms,0,Meal ,scooter,1,0,Urban,14,9.17860595704086,0,5.0
31,4.8,2022-03-10,Sandstorms,0,Snack ,scooter,1,0,Metropolitian,18,13.583267699065033,0,10.0
39,4.6,2022-03-28,Fog,1,Snack ,motorcycle,1,0,Urban,19,9.177683834695673,0,5.0
21,4.8,2022-03-07,Fog,0,Buffet ,motorcycle,0,0,Urban,15,9.313300003113902,0,10.0
22,4.8,2022-03-26,Windy,0,Meal ,scooter,0,0,Urban,15,3.0734537599377685,1,10.0
29,1.0,2022-03-27,NaN,0,Buffet ,scooter,1,0,Metropolitian,38,10.725566076623075,1,9.978688077714173
20,5.0,2022-03-25,Stormy,3,Meal ,motorcycle,1,0,Metropolitian,29,12.293569688294703,0,15.0
31,4.2,2022-03-19,Stormy,3,Meal ,scooter,1,0,Metropolitian,33,4.610471743046499,1,10.0
22,5.0,2022-04-04,Stormy,3,Buffet ,scooter,1,0,Metropolitian,16,10.88036428627722,0,5.0
36,4.8,2022-03-21,Sandstorms,2,Buffet ,motorcycle,0,0,Metropolitian,26,3.1091344143312862,0,15.0
39,4.4,2022-03-16,Cloudy,0,Snack ,motorcycle,1,0,Metropolitian,44,17.09799694004444,0,10.0
36,5.0,2022-03-27,Cloudy,3,Drinks ,motorcycle,1,0,Metropolitian,49,13.61128304620412,1,10.0
35,5.0,2022-04-03,Fog,0,Drinks ,motorcycle,1,0,Urban,17,4.663544352411129,1,10.0
21,4.6,2022-03-07,Sunny,0,Snack ,motorcycle,1,0,Metropolitian,10,3.0250863295462396,0,10.0
23,4.8,2022-03-26,Sunny,3,Drinks ,scooter,0,0,Metropolitian,18,9.17785559642758,1,5.0
25,4.9,2022-03-28,Cloudy,1,Buffet ,motorcycle,0,0,Metropolitian,17,4.610073053799191,0,15.0
36,5.0,2022-03-17,Windy,2,Drinks ,motorcycle,1,0,Metropolitian,28,6.0811084845161325,0,15.0
34,4.9,2022-03-26,Sunny,2,Meal ,scooter,1,0,Urban,18,3.1091253358399578,1,5.0
32,4.4,2022-03-31,Windy,3,Meal ,motorcycle,2,0,Urban,41,10.58777364583605,0,10.0
35,4.8,2022-03-29,Fog,0,Snack ,scooter,1,0,Urban,29,13.970007989574006,0,10.0
32,4.9,2022-03-21,Fog,3,Buffet ,motorcycle,1,0,Urban,28,9.193021332844554,0,5.0
31,4.8,2022-03-03,Cloudy,0,Snack ,electric_scooter,1,0,Metropolitian,15,7.790401204068506,0,10.0
34,4.6,2022-04-03,Stormy,1,Buffet ,motorcycle,1,0,Metropolitian,30,9.220418694558179,1,15.0
33,4.1,2022-03-08,Windy,3,Buffet ,scooter,1,0,Metropolitian,35,12.436148456121032,0,5.0
37,4.6,2022-03-10,Windy,0,Snack ,motorcycle,1,0,Urban,22,19.361976407426397,0,15.0
32,3.5,2022-03-14,Sunny,0,Buffet ,motorcycle,1,0,Metropolitian,31,10.756383853403822,0,10.0
21,4.7,2022-03-01,Sunny,3,Buffet ,motorcycle,1,0,Metropolitian,11,4.663419307399213,0,5.0
29,4.7,2022-04-04,Fog,1,Drinks ,motorcycle,1,0,Urban,32,17.07747121287486,0,15.0
23,4.7,2022-04-04,Stormy,1,Snack ,motorcycle,0,0,Metropolitian,25,14.022295961633713,0,5.0
24,4.7,2022-04-04,Stormy,3,Snack ,motorcycle,1,0,Metropolitian,27,17.076514098174254,0,15.0
20,4.7,2022-03-04,Cloudy,1,Drinks ,scooter,1,0,Metropolitian,26,16.821912713961545,0,10.0
26,4.9,2022-03-24,Windy,1,Meal ,scooter,1,0,Metropolitian,26,6.081596950437154,0,5.0
31,5.0,2022-03-12,Stormy,0,Drinks ,motorcycle,1,0,Metropolitian,20,16.60119759495163,1,15.0
34,3.5,2022-03-18,Stormy,3,Meal ,scooter,1,0,Metropolitian,41,16.65990378949706,0,10.0
37,4.6,2022-03-16,Fog,1,Drinks ,motorcycle,0,0,Metropolitian,39,17.097651549864548,0,15.0
33,5.0,2022-04-05,Sunny,3,Buffet ,motorcycle,1,0,Metropolitian,29,4.470346734255947,0,15.0
27,4.8,2022-03-29,Windy,3,Drinks ,motorcycle,1,0,Metropolitian,28,10.42720866042292,0,5.0
20,4.9,2022-03-29,Stormy,0,Buffet ,scooter,0,0,Urban,11,19.8839743283605,0,5.0
22,4.8,2022-03-21,Windy,1,Snack ,motorcycle,1,0,Metropolitian,24,8.938588654178497,0,5.0
28,4.6,2022-03-26,Sandstorms,3,Buffet ,scooter,1,0,Metropolitian,29,9.054602228168925,1,15.0
25,4.7,2022-04-06,Stormy,0,Drinks ,motorcycle,1,0,Metropolitian,18,16.827953238536708,0,15.0
26,4.6,2022-03-17,Windy,3,Drinks ,motorcycle,1,0,Urban,10,7.7631971453288875,0,15.0
37,4.9,2022-02-11,Sandstorms,3,Snack ,motorcycle,0,0,Metropolitian,46,4.406256770468765,0,10.0
30,4.8,2022-03-02,Cloudy,1,Snack ,motorcycle,1,0,Metropolitian,33,20.180635114114718,0,5.0
24,5.0,2022-03-31,Cloudy,0,Meal ,scooter,1,0,Metropolitian,27,12.1610162189127,0,10.0
39,4.7,2022-03-26,Fog,1,Meal ,scooter,1,0,Metropolitian,19,9.088005113715141,1,15.0
24,5.0,2022-03-30,Windy,0,Drinks ,scooter,0,0,Metropolitian,10,9.19302787417212,0,10.0
39,4.7,2022-03-28,Windy,1,Drinks ,motorcycle,1,0,Urban,26,6.037544630194255,0,10.0
31,4.3,2022-03-19,Cloudy,2,Drinks ,motorcycle,1,0,Metropolitian,37,6.210605364096597,1,10.0
35,4.5,2022-03-16,Sandstorms,3,Snack ,motorcycle,1,0,Metropolitian,27,16.818368923732613,0,15.0
31,4.6,2022-03-29,Sunny,3,Snack ,electric_scooter,0,0,Metropolitian,20,17.138295790539786,0,5.0
32,4.8,2022-03-27,Cloudy,3,Drinks ,scooter,2,0,Urban,37,11.91623515721786,1,15.0
36,4.6,2022-03-12,Sunny,1,Snack ,motorcycle,1,0,Urban,30,12.419572625827143,1,5.0
27,4.8,2022-03-27,Cloudy,0,Snack ,motorcycle,0,0,Metropolitian,24,12.463962426993913,1,5.0
29,4.7,2022-03-05,Windy,2,Buffet ,motorcycle,1,0,Metropolitian,19,1.5147941817694572,1,5.0
28,4.7,2022-03-14,Sunny,3,Buffet ,motorcycle,1,0,Metropolitian,25,12.116939023592712,0,10.0
29,4.7,2022-03-31,Windy,1,Buffet ,electric_scooter,1,0,Metropolitian,25,10.757499697083244,0,9.978688077714173
20,4.6,2022-03-20,Windy,3,Snack ,motorcycle,1,0,Metropolitian,29,19.364277132208514,1,10.0
31,4.5,2022-03-25,Fog,3,Drinks ,motorcycle,0,0,Metropolitian,52,12.463888116757749,0,10.0
30,4.7,2022-03-07,Stormy,0,Drinks ,motorcycle,1,0,Metropolitian,23,1.5524082366562466,0,5.0
28,4.6,2022-03-18,Stormy,0,Drinks ,motorcycle,0,0,Urban,24,13.973947080769717,0,15.0
28,4.1,2022-03-02,Windy,3,Meal ,motorcycle,1,0,Metropolitian,31,19.618739348801018,0,15.0
35,4.8,2022-03-10,Sunny,3,Meal ,scooter,1,0,Metropolitian,19,13.63122853449607,0,10.0
35,5.0,2022-03-08,Stormy,0,Drinks ,motorcycle,1,0,Metropolitian,24,10.425475100056353,0,15.0
23,4.4,2022-04-01,Sunny,3,Drinks ,motorcycle,1,0,Metropolitian,41,7.5620793211870625,0,15.0
33,4.6,2022-03-14,Windy,0,Buffet ,motorcycle,0,0,Metropolitian,28,19.362541804304527,0,10.0
25,4.9,2022-03-05,Windy,1,Drinks ,scooter,1,0,Metropolitian,27,7.546676276224336,1,10.0
20,4.7,2022-02-16,Cloudy,1,Buffet ,scooter,1,0,Metropolitian,34,11.905076836019434,0,10.0
36,4.8,2022-02-14,Sunny,1,Meal ,motorcycle,1,0,Metropolitian,30,13.21731386474103,0,15.0
37,4.8,2022-03-21,Stormy,2,Buffet ,motorcycle,1,0,Metropolitian,29,6.217860329667253,0,10.0
27,4.8,2022-03-17,Stormy,0,Drinks ,motorcycle,1,0,Urban,18,1.5368503798521727,0,10.0
23,4.8,2022-04-02,Sandstorms,1,Buffet ,motorcycle,1,0,Metropolitian,27,10.704161271430332,1,10.0
28,5.0,2022-04-01,Windy,0,Drinks ,scooter,0,0,Urban,10,9.314907489514157,0,10.0
26,4.1,2022-03-13,Stormy,0,Drinks ,motorcycle,0,0,Metropolitian,17,7.57343592001983,1,5.0
33,4.1,2022-03-23,Windy,3,Drinks ,scooter,0,0,Metropolitian,32,16.9032932130662,0,5.0
34,4.3,2022-04-01,Sandstorms,2,Drinks ,scooter,0,0,Urban,34,6.217860329667253,0,10.0
23,4.7,2022-03-15,Sunny,0,Drinks ,motorcycle,0,0,Metropolitian,18,7.5735237341835395,0,10.0
33,4.5,2022-03-07,Fog,1,Drinks ,scooter,1,0,Metropolitian,17,6.049834150687609,0,15.0
33,4.9,2022-02-14,Sandstorms,0,Meal ,motorcycle,1,0,Metropolitian,19,16.476559473750612,0,5.0
28,4.9,2022-03-31,Sunny,1,Buffet ,scooter,0,0,Urban,13,20.17741678822261,0,15.0
29,5.0,2022-03-10,Fog,3,Snack ,motorcycle,1,0,Metropolitian,33,17.07644834661623,0,5.0
30,4.8,2022-03-13,Cloudy,3,Meal ,motorcycle,0,0,Metropolitian,26,9.121375406203297,1,10.0
27,4.6,2022-03-20,Fog,1,Meal ,scooter,1,0,Metropolitian,26,10.705622903496975,1,10.0
38,5.0,2022-03-08,Fog,3,Snack ,motorcycle,1,0,Metropolitian,50,10.757554773158072,0,5.0
36,5.0,2022-03-20,Cloudy,0,Buffet ,motorcycle,1,0,Metropolitian,26,12.074056378231194,1,5.0
39,3.6,2022-04-02,Windy,3,Drinks ,motorcycle,0,0,Metropolitian,37,20.253748386838097,1,10.0
26,4.8,2022-03-11,Windy,1,Snack ,scooter,1,0,Metropolitian,27,5.959019072169318,0,10.0
35,4.1,2022-03-18,Sandstorms,3,Snack ,motorcycle,1,0,Metropolitian,41,13.682164589270348,0,5.0
38,5.0,2022-03-26,Stormy,3,Drinks ,motorcycle,1,0,Metropolitian,31,4.4691549592640305,1,10.0
39,4.0,2022-03-06,Sandstorms,1,Buffet ,motorcycle,1,1,Metropolitian,45,12.256834609677016,1,5.0
25,4.8,2022-02-12,Stormy,0,Meal ,motorcycle,0,0,Urban,10,10.485700419067344,1,15.0
22,4.9,2022-03-11,Windy,1,Drinks ,motorcycle,1,0,Urban,25,7.6838087174265155,0,15.0
33,4.3,2022-04-04,Windy,3,Meal ,motorcycle,3,0,Metropolitian,53,16.384334344092046,0,10.0
26,4.9,2022-02-17,Sandstorms,3,Meal ,scooter,1,0,Metropolitian,29,7.802453018269983,0,5.0
38,4.1,2022-03-27,Sandstorms,3,Meal ,motorcycle,3,0,Metropolitian,48,10.906065218662736,1,5.0
29,4.7,2022-03-09,Sunny,3,Drinks ,scooter,1,0,Urban,23,4.66345622976206,0,9.978688077714173
39,4.3,2022-03-03,Fog,2,Drinks ,scooter,1,0,Metropolitian,37,6.210069011405746,0,5.0
39,4.3,2022-03-30,Sandstorms,0,Buffet ,motorcycle,0,0,Metropolitian,22,1.5524290130723983,0,10.0
29,4.9,2022-04-02,Stormy,3,Snack ,motorcycle,1,0,Metropolitian,28,14.02247678645099,1,15.0
26,4.6,2022-03-20,Cloudy,3,Snack ,motorcycle,1,0,Metropolitian,37,16.63495545420892,1,5.0
35,3.6,2022-03-18,Sandstorms,3,Drinks ,scooter,1,0,Urban,31,13.40647565433019,0,5.0
20,5.0,2022-03-17,Sunny,1,Drinks ,motorcycle,1,0,Metropolitian,23,9.17813837505589,0,15.0
30,4.4,2022-03-08,Stormy,3,Snack ,motorcycle,0,0,Metropolitian,43,16.383856071848083,0,5.0
29,4.7,2022-03-27,Sunny,1,Drinks ,scooter,0,0,Metropolitian,22,10.562878909252845,1,9.978688077714173
34,4.6,2022-03-09,Stormy,0,Buffet ,scooter,1,0,Urban,22,3.0585736588579726,0,5.0
36,4.1,2022-03-24,Cloudy,1,Drinks ,motorcycle,1,0,Urban,32,9.348552276072713,0,10.0
27,4.9,2022-03-21,Cloudy,2,Snack ,scooter,0,0,Metropolitian,32,1.5522933461661421,0,15.0
29,4.6,2022-03-05,Windy,0,Meal ,electric_scooter,1,0,Urban,14,3.018883117682491,1,10.0
33,4.8,2022-02-15,Sandstorms,2,Drinks ,electric_scooter,0,0,Metropolitian,26,5.874515354538113,0,15.0
23,4.8,2022-04-06,Cloudy,0,Buffet ,electric_scooter,1,0,Metropolitian,23,12.238686345324815,0,5.0
29,4.3,2022-03-14,Cloudy,3,Drinks ,electric_scooter,0,0,Metropolitian,35,16.600066636057477,0,10.0
31,3.8,2022-02-18,Sunny,3,Snack ,motorcycle,0,0,Metropolitian,34,12.483795219584318,0,5.0
33,4.9,2022-03-19,Fog,1,Snack ,motorcycle,0,0,Metropolitian,26,9.121796528794311,1,10.0
30,4.7,2022-02-16,Fog,3,Meal ,motorcycle,2,0,Metropolitian,50,19.471568574982836,0,10.0
38,4.9,2022-02-13,Sunny,0,Snack ,motorcycle,1,0,Metropolitian,19,9.059724501609752,1,5.0
36,4.9,2022-03-02,Cloudy,0,Drinks ,scooter,1,0,Metropolitian,28,16.824549100074805,0,5.0
29,4.7,2022-03-09,NaN,0,Snack ,electric_scooter,1,0,Urban,32,4.537400479091801,0,9.978688077714173
20,4.8,2022-03-23,Cloudy,0,Buffet ,motorcycle,1,0,Metropolitian,23,16.388478196037884,0,5.0
22,4.6,2022-03-04,Windy,3,Buffet ,scooter,1,0,Metropolitian,22,10.64201906419996,0,15.0
31,4.7,2022-03-30,Cloudy,0,Buffet ,scooter,1,0,Urban,19,1.5203488928264928,0,15.0
32,5.0,2022-03-21,Cloudy,3,Meal ,motorcycle,1,0,Metropolitian,33,7.562982485200133,0,15.0
25,4.7,2022-03-10,Sunny,3,Buffet ,electric_scooter,0,0,Metropolitian,24,12.256046315965444,0,10.0
36,5.0,2022-04-04,Stormy,3,Snack ,motorcycle,0,0,Metropolitian,39,12.420345124240976,0,5.0
24,4.9,2022-03-15,Cloudy,0,Buffet ,motorcycle,1,0,Metropolitian,23,3.1090243972299714,0,15.0
29,4.7,2022-03-26,Sunny,0,Meal ,scooter,0,0,Metropolitian,17,1.5524064590051572,1,5.0
34,4.8,2022-04-02,Stormy,0,Buffet ,scooter,1,0,Metropolitian,24,10.705622903496975,1,5.0
28,4.4,2022-04-05,Sunny,3,Meal ,motorcycle,2,0,Urban,48,7.546817179242812,0,10.0
34,4.5,2022-03-20,Sunny,0,Snack ,motorcycle,1,0,Metropolitian,25,10.866277692518308,1,5.0
35,4.7,2022-04-03,Windy,1,Meal ,scooter,1,0,Urban,31,4.469310320115436,1,5.0
34,4.5,2022-04-03,Fog,0,Drinks ,electric_scooter,0,0,Metropolitian,19,1.513073455729525,1,15.0
29,4.7,2022-03-27,Stormy,3,Drinks ,motorcycle,1,0,Metropolitian,38,13.969535082204027,1,9.978688077714173
24,5.0,2022-03-25,Cloudy,1,Meal ,scooter,1,0,Urban,32,10.565032566504131,0,5.0
38,4.6,2022-03-07,Cloudy,2,Snack ,scooter,1,0,Metropolitian,39,6.037448590044755,0,10.0
24,4.7,2022-03-24,Sandstorms,3,Meal ,scooter,0,0,Urban,11,9.348112475389563,0,10.0
26,4.5,2022-03-28,Sandstorms,3,Snack ,scooter,0,0,Metropolitian,10,9.314965469327513,0,5.0
31,4.9,2022-03-11,Cloudy,1,Buffet ,motorcycle,1,0,Metropolitian,18,4.591636071834256,0,15.0
36,4.4,2022-03-12,Stormy,3,Snack ,motorcycle,0,0,Metropolitian,54,10.72504264384306,1,5.0
36,4.6,2022-03-08,Cloudy,1,Meal ,motorcycle,0,0,Urban,32,12.161069532201358,0,10.0
25,4.7,2022-03-23,Fog,0,Drinks ,motorcycle,0,0,Metropolitian,22,12.464390099643042,0,10.0
24,4.1,2022-04-05,Cloudy,3,Meal ,scooter,0,0,Metropolitian,31,7.448560816474598,0,5.0
20,4.9,2022-04-06,Sandstorms,0,Meal ,motorcycle,1,0,Metropolitian,20,17.138295790539786,0,5.0
35,4.1,2022-03-14,Sunny,3,Buffet ,motorcycle,1,0,Metropolitian,44,12.117036432265502,0,10.0
38,4.7,2022-03-28,Cloudy,3,Snack ,scooter,1,0,Metropolitian,31,9.220865975037842,0,15.0
39,4.6,2022-03-06,Fog,0,Snack ,scooter,1,0,Metropolitian,28,16.635770753608572,1,10.0
22,4.8,2022-02-14,Sunny,1,Drinks ,motorcycle,1,0,Metropolitian,24,16.368322472172085,0,5.0
34,4.5,2022-02-14,Cloudy,1,Snack ,motorcycle,1,0,Metropolitian,40,11.719471817434323,0,5.0
27,5.0,2022-03-25,Sunny,0,Buffet ,scooter,1,0,Metropolitian,28,16.90205180024393,0,15.0
36,4.8,2022-03-18,Fog,3,Meal ,motorcycle,0,0,Metropolitian,52,10.757499697083244,0,10.0
21,2.9,2022-03-14,Sunny,0,Buffet ,scooter,0,0,Metropolitian,40,10.586595268060288,0,15.0
31,4.1,2022-03-07,Windy,3,Buffet ,motorcycle,1,0,Metropolitian,32,4.656649028065795,0,5.0
22,4.8,2022-03-17,Cloudy,3,Drinks ,motorcycle,1,0,Metropolitian,22,7.546670729116101,0,5.0
26,4.6,2022-03-06,Cloudy,1,Drinks ,motorcycle,1,0,Urban,43,16.63859018321037,1,10.0
37,4.8,2022-04-01,Cloudy,0,Buffet ,motorcycle,0,0,Urban,15,9.07434222926449,0,5.0
29,4.8,2022-03-01,Fog,0,Snack ,motorcycle,0,0,Metropolitian,18,3.0597099613184353,0,15.0
